timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-04 17:29:12,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:13,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:14,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:15,0.0,15.0,6141.0,1.65,49.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:17,0.0,15.0,6141.0,1.64,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:18,0.0,15.0,6141.0,1.65,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:19,0.0,15.0,6141.0,1.66,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:20,0.0,15.0,6141.0,1.66,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:21,0.0,15.0,6141.0,1.7,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:22,0.0,15.0,6141.0,1.7,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:23,0.0,15.0,6141.0,1.67,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:24,0.0,15.0,6141.0,1.66,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:25,0.0,15.0,6141.0,1.66,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:26,0.0,15.0,6141.0,1.65,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:27,0.0,15.0,6141.0,1.65,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:28,0.0,15.0,6141.0,1.66,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:29,0.0,15.0,6141.0,1.65,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:30,0.0,15.0,6141.0,1.65,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:31,0.0,15.0,6141.0,1.65,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:32,0.0,15.0,6141.0,1.65,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:33,0.0,15.0,6141.0,1.64,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:34,0.0,15.0,6141.0,1.64,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:35,0.0,15.0,6141.0,1.64,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 17:29:36,0.0,15.0,6141.0,1.64,50.0,Ignition,cargando_gui_no_gpu,gpu_usage,1,GUI Si,GPU No,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
