timestamp,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,Simulador,Escenario,Medicion,Repeticion,GUI,GPU,Estado,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,real_time_factor,iterations,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB
2025-07-04 19:10:49,40.0,457.0,6141.0,12.14,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:50,39.0,457.0,6141.0,12.13,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:51,38.0,457.0,6141.0,12.16,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:52,39.0,457.0,6141.0,12.21,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:53,37.0,457.0,6141.0,12.2,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:54,36.0,457.0,6141.0,12.17,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:55,39.0,457.0,6141.0,12.19,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:56,39.0,457.0,6141.0,12.14,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:57,36.0,457.0,6141.0,12.03,54.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-04 19:10:58,38.0,457.0,6141.0,12.06,53.0,Ignition,cargando_gui_gpu,gpu_usage,5,GUI Si,GPU Si,cargando,,,,,,,,,,,,,,,,,,,,,,,,,
