timestamp,cpu_percent,cpu_user_percent,cpu_system_percent,cpu_idle_percent,cpu_freq_MHz,load_avg_1,load_avg_5,load_avg_15,total_tasks,total_threads,running_tasks,archivo_origen,repeticion,Batería,GUI,GPU,carpeta,gpu_util_percent,gpu_mem_used_MB,gpu_mem_total_MB,gpu_power_W,gpu_temp_C,total_MB,used_MB,available_MB,percent,free_MB,active_MB,inactive_MB,buffers_MB,cached_MB,swap_total_MB,swap_used_MB,swap_free_MB,real_time_factor,iterations,Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
2025-07-06 12:02:17,13.9,11.3,3.1,85.2,2.02,3.04,2.2,1.02,353.0,1223.0,0.0,cpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 12:02:18,14.0,11.0,2.8,85.9,1.63,2.88,2.18,1.02,353.0,1223.0,1.0,cpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 12:02:19,14.6,11.9,2.8,84.9,1.8,2.88,2.18,1.02,353.0,1223.0,0.0,cpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:24,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,281.0,6141.0,12.32,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:25,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,281.0,6141.0,12.25,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:26,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,313.0,6141.0,12.23,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:27,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,313.0,6141.0,12.26,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:28,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,313.0,6141.0,12.25,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:29,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,313.0,6141.0,12.15,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:30,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,313.0,6141.0,12.14,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:32,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,400.0,6141.0,12.21,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:33,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,400.0,6141.0,12.21,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:34,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,400.0,6141.0,12.21,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:35,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,400.0,6141.0,12.24,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:36,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,400.0,6141.0,12.22,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:37,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,2.0,336.0,6141.0,12.3,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:38,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,360.0,6141.0,12.34,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:39,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,360.0,6141.0,12.22,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:40,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,4.0,472.0,6141.0,12.47,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:41,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,4.0,472.0,6141.0,12.58,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:42,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,4.0,472.0,6141.0,12.6,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:43,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,570.0,6141.0,13.72,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:44,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,570.0,6141.0,13.46,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:45,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,1.0,570.0,6141.0,12.13,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:46,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,586.0,6141.0,12.18,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:47,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,586.0,6141.0,12.17,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:48,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,1.0,586.0,6141.0,12.15,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:49,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,587.0,6141.0,12.17,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:50,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,587.0,6141.0,12.17,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:51,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,1.0,587.0,6141.0,12.14,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:52,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,1.0,587.0,6141.0,12.13,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:53,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,587.0,6141.0,12.15,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:54,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,587.0,6141.0,12.17,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:55,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,587.0,6141.0,12.13,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:56,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,30.0,2202.0,6141.0,12.27,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:57,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,2202.0,6141.0,18.02,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:58,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,0.0,2100.0,6141.0,17.44,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:57:59,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,72.0,3282.0,6141.0,19.1,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:00,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,3443.0,6141.0,34.03,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:01,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4020.0,6141.0,34.54,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:02,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4052.0,6141.0,34.24,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:03,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4084.0,6141.0,34.39,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:04,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.44,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:05,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.82,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:06,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.46,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:07,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.46,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:08,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.76,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:09,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.4,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:10,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.53,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:11,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.46,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:12,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.83,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:13,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.64,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:15,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.49,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:16,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.86,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:17,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.44,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:18,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.64,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:19,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.71,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:20,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.83,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:21,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.65,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:22,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.73,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:23,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.76,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:24,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.96,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:25,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.67,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:26,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.84,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:27,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.7,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:28,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.81,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:29,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.85,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:30,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.86,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:31,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.87,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:32,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.8,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:33,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.8,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:34,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.69,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:35,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.95,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:36,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.78,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:37,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.64,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:38,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.9,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:39,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.75,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:40,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.71,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:41,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.98,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:42,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.72,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:43,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.74,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:44,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.88,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:45,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.93,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:46,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.72,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:47,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.74,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:48,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.79,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:49,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.85,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:50,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.8,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:51,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.84,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:52,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.95,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:53,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.91,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:54,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.84,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:55,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,35.0,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:56,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.82,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:57,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.97,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:58:59,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.79,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:00,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.92,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:01,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.9,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:02,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.77,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:03,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.81,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:04,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.9,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:05,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.8,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:06,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.85,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:07,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.81,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:08,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.91,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:09,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.92,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:10,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.93,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:11,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.82,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:12,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,35.04,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:13,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.91,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:14,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.91,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:15,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.83,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:16,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.95,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:17,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.82,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:18,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,99.0,4212.0,6141.0,34.78,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-07-06 11:59:19,,,,,,,,,,,,gpu_usage.csv,4,sin_cargar,No,Si,sin_cargar_no_gui,100.0,4212.0,6141.0,34.97,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
