Time,User,Nice,Sys,Idle,IO,Run,Ctxt/s,IRQ/s,Watts,SEN5,TCPU,x86_pk,SEN2,SEN4,INT340,TCPU_P,acpitz,SEN3,CPU,Freq
22:49:39,5.7,0.1,1.2,92.6,0.4,1,20289,8746,27.69,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.80,GHz
22:49:40,5.4,0.0,1.3,92.9,0.4,1,20035,8431,27.99,43.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.54,GHz
22:49:41,5.3,0.1,1.1,93.2,0.4,1,20172,8674,27.12,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.67,GHz
22:49:42,5.4,0.0,1.1,93.1,0.4,2,20538,8874,26.96,43.05,46.05,49.00,43.05,41.05,20.00,49.00,46.00,42.05,1.44,GHz
22:49:43,5.2,0.1,1.1,93.2,0.4,1,19751,8695,27.42,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.47,GHz
22:49:44,5.1,0.0,1.3,93.3,0.4,3,20075,8873,28.08,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.41,GHz
22:49:45,5.6,0.0,1.1,92.9,0.4,2,20087,8708,28.11,43.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.89,GHz
22:49:46,4.8,0.1,1.1,93.7,0.4,1,19147,8246,27.71,43.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.15,GHz
22:49:47,5.1,0.0,1.1,93.4,0.4,1,20295,8570,26.82,43.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.12,GHz
22:49:48,4.8,0.1,1.0,93.9,0.3,1,18934,8130,27.14,44.05,45.05,46.00,43.05,41.05,20.00,46.00,45.00,42.05,1.19,GHz
22:49:49,4.9,0.0,1.1,93.6,0.4,2,19219,8105,26.65,43.05,45.05,47.00,43.05,41.05,20.00,47.00,45.00,42.05,1.33,GHz
22:49:50,5.0,0.1,1.1,93.5,0.4,1,19975,8458,26.87,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.52,GHz
22:49:51,5.0,0.0,1.0,93.7,0.3,2,19384,8091,26.79,44.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.35,GHz
22:49:52,5.1,0.1,1.1,93.3,0.4,1,20136,8568,26.94,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.40,GHz
22:49:53,5.2,0.0,1.1,93.3,0.4,1,20501,8840,27.33,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.56,GHz
22:49:54,5.6,0.1,1.2,92.7,0.4,2,20427,8766,27.36,44.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.45,GHz
22:49:55,5.5,0.0,1.1,93.0,0.4,1,20665,8852,28.25,44.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.49,GHz
22:49:56,5.9,0.4,1.4,91.7,0.4,1,22420,9760,27.58,44.05,47.05,45.00,43.05,41.05,20.00,45.00,47.00,42.05,1.39,GHz
22:49:57,5.5,0.1,1.1,93.1,0.3,1,20183,8666,27.60,44.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,2.20,GHz
22:49:58,4.6,0.0,1.0,94.1,0.3,1,19255,8235,27.81,44.05,45.05,46.00,43.05,41.05,20.00,46.00,45.00,42.05,1.19,GHz
22:49:59,4.2,0.1,1.1,94.3,0.4,10,19854,8425,27.07,44.05,45.05,48.00,43.05,41.05,20.00,48.00,45.00,42.05,2.59,GHz
22:50:00,4.8,0.0,1.2,93.6,0.4,1,19986,8487,27.35,44.05,45.05,47.00,43.05,41.05,20.00,47.00,45.00,42.05,1.62,GHz
22:50:01,5.1,0.0,1.0,93.4,0.4,1,20649,8800,27.35,44.05,46.05,49.00,43.05,41.05,20.00,49.00,46.00,42.05,1.86,GHz
22:50:02,4.4,0.1,1.1,94.1,0.4,1,20593,8594,27.26,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.22,GHz
22:50:03,4.3,0.0,1.0,94.3,0.4,2,18862,7899,26.41,44.05,46.05,49.00,43.05,41.05,20.00,49.00,46.00,42.05,2.09,GHz
22:50:04,4.5,0.1,1.1,94.0,0.3,1,19244,7984,26.91,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,0.59,GHz
22:50:05,4.2,0.0,1.0,94.4,0.4,1,19443,8320,26.32,44.05,45.05,47.00,43.05,41.05,20.00,47.00,45.00,42.05,1.52,GHz
22:50:06,5.1,0.1,1.1,93.3,0.4,1,19790,8500,26.52,44.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.67,GHz
22:50:07,4.4,0.0,1.0,94.2,0.3,1,20042,8586,26.61,44.05,46.05,45.00,43.05,41.05,20.00,45.00,46.00,42.05,1.15,GHz
22:50:08,4.9,0.1,1.0,93.7,0.3,1,20552,8640,27.24,44.05,46.05,46.00,43.05,42.05,20.00,46.00,46.00,42.05,1.70,GHz
22:50:09,4.9,0.0,1.0,93.8,0.3,1,20182,8679,27.28,44.05,46.05,46.00,43.05,41.05,20.00,46.00,46.00,42.05,1.30,GHz
22:50:10,4.7,0.0,1.0,93.9,0.4,1,20109,8591,27.51,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.78,GHz
22:50:11,4.8,0.1,1.2,93.6,0.3,1,20649,8807,27.81,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.58,GHz
22:50:12,4.2,0.0,1.1,94.3,0.3,1,19403,8250,27.14,44.05,45.05,45.00,43.05,41.05,20.00,45.00,45.00,42.05,1.40,GHz
